protein_id	node_id	component_id	sequence_length	length_stratum	level	truth_labels	predicted_label	state	library_match	saved_union_match	top50_match	siteguard_concordant	winner_source_row	winner_reference	winner_activity	winner_score	best_matching_score	top_score_tied_activity_rows	top_score_tied_labels	top_score_has_matching_label	first_matching_rrf_rank	top50_activity_rows	top50_reference_proteins	clean_concordant
B7LUL5	26784	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1439536	P41558	P41558::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	1	1	1	1.0	67	50	1
B7LUL5	26784	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1439488	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
B7M734	134697	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1445117	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	67	50	1
B7M734	134697	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1445021	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
B7MIX3	134697	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1450634	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	67	50	1
B7MIX3	134697	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1450538	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
B7MRB3	158787	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1453481	P41558	P41558::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	1	1	1	1.0	67	50	1
B7MRB3	158787	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1453432	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
B7NFS7	134697	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1462155	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	67	50	1
B7NFS7	134697	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1462059	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
B7NRR5	134697	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1466841	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	67	50	1
B7NRR5	134697	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1466745	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
B7UPE2	134697	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1472395	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	67	50	1
B7UPE2	134697	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1472299	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
B7V637	64309	185	1357	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1475642	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	70	50	1
B7V637	64309	185	1357	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1475555	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	70	50	1
B8CNC5	28774	185	1343	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1482407	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	64	50	1
B8CNC5	28774	185	1343	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1482409	Q5GRY9	Q5GRY9::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	1	1	1	1.0	64	50	1
B8D6V0	134890	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1485978	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	69	50	1
B8D6V0	134890	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1485884	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	69	50	1
B8D8J6	145492	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1488465	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	71	50	1
B8D8J6	145492	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1488411	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	71	50	1
B8DEY8	21056	185	1184	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1491939	P09844	P09844::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	2	1	1	1.0	71	50	1
B8DEY8	21056	185	1184	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1491943	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	71	50	1
B8DLL9	34147	716	397	LE_1022	EC_L3	"[""3.6.5""]"	3.6.5	CONCORDANT_TOP1	1	1	1	1	1494825	Q6KHP1	Q6KHP1::RAW::RHEA:19669::1	0.42351225	0.42351225	1	1	1	1.0	62	50	1
B8DLL9	34147	716	397	LE_1022	EC_L4	"[""3.6.5.3""]"	3.6.5.3	CONCORDANT_TOP1	1	1	1	1	1494780	O00178	O00178::RAW::RHEA:19669::1	0.24014673	0.24014673	2	2	1	1.0	62	50	1
B8DLM7	39390	185	1372	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1494877	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	3	1	1	1.0	59	50	1
B8DLM7	39390	185	1372	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1494877	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	59	50	1
B8EBL2	52026	185	1343	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1502577	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	65	50	1
B8EBL2	52026	185	1343	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1502486	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	65	50	1
B8ELG5	58143	716	396	LE_1022	EC_L3	"[""3.6.5""]"	3.6.5	CONCORDANT_TOP1	1	1	1	1	1504727	Q49Y26	Q49Y26::RAW::RHEA:19669::1	0.33533946	0.33533946	1	1	1	1.0	60	50	1
B8ELG5	58143	716	396	LE_1022	EC_L4	"[""3.6.5.3""]"	3.6.5.n1	STRICT_SCORE_LOSS	1	1	1	0	1504727	Q49Y26	Q49Y26::RAW::RHEA:19669::1	0.24014673	0.049418606	1	1	0	1.0	60	50	1
B8F741	174057	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1508866	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.6614786	0.6614786	2	1	1	1.0	73	50	1
B8F741	174057	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1508766	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	73	50	1
B8FEU1	31739	185	1364	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1511122	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	68	50	1
B8FEU1	31739	185	1364	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1511041	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	68	50	1
B8G1V8	14202	185	1115	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1515859	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	69	50	1
B8G1V8	14202	185	1115	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1515699	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	69	50	1
B8G4U9	136429	185	1227	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1516870	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	3	1	1	1.0	74	50	1
B8G4U9	136429	185	1227	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1516853	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	4	1	1	1.0	74	50	1
B8GV65	67263	185	1358	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1522181	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	65	50	1
B8GV65	67263	185	1358	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1522185	P68694	P68694::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	65	50	1
B8GZW7	117944	185	1356	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1523221	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	64	50	1
B8GZW7	117944	185	1356	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1523132	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	4	1	1	1.0	64	50	1
B8IS78	30091	185	1374	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1534822	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.9714286	0.9714286	1	1	1	1.0	68	50	1
B8IS78	30091	185	1374	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1534752	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	68	50	1
B8J1A8	172846	185	1378	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1537304	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	3	1	1	1.0	75	50	1
B8J1A8	172846	185	1378	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1537304	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	75	50	1
B8JB70	75667	185	1422	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1540490	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	63	50	1
B8JB70	75667	185	1422	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1540388	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	63	50	1
B8ZNW7	174089	185	1203	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1543662	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	64	50	1
B8ZNW7	174089	185	1203	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1543607	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	64	50	1
B8ZSC7	102464	185	1178	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1546506	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	52	50	1
B8ZSC7	102464	185	1178	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1546422	O27123	O27123::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	5	1	1	1.0	52	50	1
B9DKV0	57705	185	1183	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1549261	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	58	50	1
B9DKV0	57705	185	1183	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1549160	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	58	50	1
B9DSZ5	33753	185	1188	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1553138	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	63	50	1
B9DSZ5	33753	185	1188	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1553085	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	63	50	1
B9DYA1	116008	185	1234	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1555815	O27123	O27123::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	2	1	1	1.0	59	50	1
B9DYA1	116008	185	1234	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1555762	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.99876934	0.99876934	1	1	1	1.0	59	50	1
B9E8Q5	46201	185	1180	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1558511	O27123	O27123::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	2	1	1	1.0	71	50	1
B9E8Q5	46201	185	1180	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1558473	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	71	50	1
B9IZI6	175965	185	1177	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1562845	O27123	O27123::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	2	1	1	1.0	68	50	1
B9IZI6	175965	185	1177	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1562788	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	68	50	1
B9JDS1	116642	185	1380	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1565928	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	60	50	1
B9JDS1	116642	185	1380	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1565852	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	60	50	1
B9JVM8	115361	185	1379	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1569452	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	70	50	1
B9JVM8	115361	185	1379	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1569378	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	70	50	1
B9KFG7	86189	185	1377	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1574158	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	60	50	1
B9KFG7	86189	185	1377	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1574169	Q7MA56	Q7MA56::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	60	50	1
B9KL83	6818	185	1377	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1576337	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	65	50	1
B9KL83	6818	185	1377	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1576260	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	4	1	1	1.0	65	50	1
B9LL91	154775	185	1227	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1584199	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	3	1	1	1.0	67	50	1
B9LL91	154775	185	1227	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1584183	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
B9M6V2	173450	185	1370	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1588636	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	63	50	1
B9M6V2	173450	185	1370	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1588564	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	63	50	1
B9MH47	8754	185	1374	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1591638	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	3	1	1	1.0	62	50	1
B9MH47	8754	185	1374	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1591612	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	6	1	1	1.0	62	50	1
B9MQG5	140504	185	1228	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1593844	P41558	P41558::RAW::RHEA-COMP:14527::1	0.6619718	0.6619718	2	1	1	1.0	58	50	1
B9MQG5	140504	185	1228	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1593785	A4XI31	A4XI31::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	4	1	1	1.0	58	50	1
C0HLV2	161133	161133	380	LE_1022	EC_L3	"[""3.4.21""]"	3.2.1	ABSENT_FROM_SAVED_UNION	1	0	0	0	1597154	P54804	P54804::RAW::RHEA:14297::1	0.42351225		2	1	0		80	50	0
C0HLV2	161133	161133	380	LE_1022	EC_L4	"[""3.4.21.26""]"	2.3.2.27	ABSENT_FROM_SAVED_UNION	1	0	0	0	1597056	A0A5F9C6I2	A0A5F9C6I2::RAW::2.3.2.27::1	0.03846154		1	1	0		80	50	0
C0M7C8	137813	185	1188	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1597999	O27123	O27123::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	61	50	1
C0M7C8	137813	185	1188	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1597958	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	61	50	1
C0MEE3	152041	185	1188	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1600582	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	69	50	1
C0MEE3	152041	185	1188	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1600490	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	69	50	1
C0Q2R7	81097	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1605317	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	68	50	1
C0Q2R7	81097	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1605273	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	68	50	1
C0Q9X9	166663	185	1401	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1608143	P41558	P41558::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	66	50	1
C0Q9X9	166663	185	1401	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1608182	Q73IW9	Q73IW9::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	1	1	1	1.0	66	50	1
C0RJL1	104507	185	1377	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1617701	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	78	50	1
C0RJL1	104507	185	1377	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1617674	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	78	50	1
C0ZIH0	135044	185	1179	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1620807	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	2	1	1	1.0	59	50	1
C0ZIH0	135044	185	1179	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1620786	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	4	1	1	1.0	59	50	1
C0ZVQ6	11869	185	1168	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1622162	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	58	50	1
C0ZVQ6	11869	185	1168	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1622052	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	58	50	1
C1AYV9	77466	185	1168	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1629155	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.9714286	0.9714286	1	1	1	1.0	56	50	1
C1AYV9	77466	185	1168	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1629063	O27124	O27124::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	4	1	1	1.0	56	50	1
C1CA06	134182	185	1198	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1632512	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	62	50	1
C1CA06	134182	185	1198	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1632461	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	62	50	1
C1CGP4	94673	185	1203	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1636160	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	60	50	1
C1CGP4	94673	185	1203	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1636111	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	60	50	1
C1CMQ8	81009	185	1203	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1638686	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	64	50	1
C1CMQ8	81009	185	1203	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	1638629	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	64	50	1
C1CTL4	81009	185	1203	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	1641423	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	64	50	1
