protein_id	level	budget	component_id	length_stratum	candidate_rows	candidate_labels	matching_candidate	raw_top_rows	raw_top_labels	calibrated_top_rows	calibrated_top_labels	raw_levels_in_calibrated_top	top_set_expanded	raw_winner_row	calibrated_winner_row	raw_winner_label	calibrated_winner_label	winner_row_changed	winner_label_changed	raw_concordant	calibrated_concordant	raw_only_concordant	calibrated_only_concordant	calibrated_tie_loss	raw_tie_loss	monotonicity_violations
A3Q975	EC_L4	10	185	GT_1022	10	1	1	1	1	3	1	3	1	299519	299415	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A3Q975	EC_L4	25	185	GT_1022	31	15	1	1	1	3	1	3	1	299519	299415	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A3Q975	EC_L4	50	185	GT_1022	66	40	1	1	1	3	1	3	1	299519	299415	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A3Q975	EC_L4	ALL	185	GT_1022	142	87	1	1	1	3	1	3	1	299519	299415	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4FPP3	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	307510	307510	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4FPP3	EC_L3	25	185	GT_1022	27	10	1	1	1	1	1	1	0	307510	307510	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4FPP3	EC_L3	50	185	GT_1022	60	28	1	1	1	1	1	1	0	307510	307510	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4FPP3	EC_L3	ALL	185	GT_1022	299	86	1	1	1	1	1	1	0	307510	307510	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4FPP3	EC_L4	10	185	GT_1022	10	1	1	1	1	5	1	5	1	307378	307378	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4FPP3	EC_L4	25	185	GT_1022	27	10	1	1	1	5	1	5	1	307378	307378	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4FPP3	EC_L4	50	185	GT_1022	60	39	1	1	1	5	1	5	1	307378	307378	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4FPP3	EC_L4	ALL	185	GT_1022	299	183	1	1	1	5	1	5	1	307378	307378	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4G9U5	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	313923	313923	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4G9U5	EC_L3	25	185	GT_1022	28	11	1	1	1	1	1	1	0	313923	313923	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4G9U5	EC_L3	50	185	GT_1022	61	27	1	1	1	1	1	1	0	313923	313923	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4G9U5	EC_L3	ALL	185	GT_1022	141	56	1	1	1	1	1	1	0	313923	313923	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4G9U5	EC_L4	10	185	GT_1022	10	1	1	1	1	2	1	2	1	313928	313877	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4G9U5	EC_L4	25	185	GT_1022	28	14	1	1	1	3	1	3	1	313928	313871	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4G9U5	EC_L4	50	185	GT_1022	61	37	1	1	1	3	1	3	1	313928	313871	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4G9U5	EC_L4	ALL	185	GT_1022	141	98	1	1	1	3	1	3	1	313928	313871	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4GGA5	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	314230	314230	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4GGA5	EC_L3	25	185	GT_1022	28	12	1	1	1	2	1	2	1	314230	314230	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4GGA5	EC_L3	50	185	GT_1022	58	27	1	1	1	2	1	2	1	314230	314230	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4GGA5	EC_L3	ALL	185	GT_1022	315	81	1	1	1	2	1	2	1	314230	314230	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4GGA5	EC_L4	10	185	GT_1022	10	1	1	1	1	2	1	2	1	314229	314229	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4GGA5	EC_L4	25	185	GT_1022	28	13	1	1	1	2	1	2	1	314229	314229	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4GGA5	EC_L4	50	185	GT_1022	58	35	1	1	1	2	1	2	1	314229	314229	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4GGA5	EC_L4	ALL	185	GT_1022	315	174	1	1	1	2	1	2	1	314229	314229	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4GYQ0	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	314800	314800	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4GYQ0	EC_L3	25	185	GT_1022	27	10	1	1	1	2	1	2	1	314800	314800	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4GYQ0	EC_L3	50	185	GT_1022	66	23	1	1	1	2	1	2	1	314800	314800	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4GYQ0	EC_L3	ALL	185	GT_1022	291	71	1	1	1	2	1	2	1	314800	314800	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4GYQ0	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	314775	314775	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4GYQ0	EC_L4	25	185	GT_1022	27	12	1	1	1	1	1	1	0	314775	314775	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4GYQ0	EC_L4	50	185	GT_1022	66	28	1	1	1	1	1	1	0	314775	314775	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4GYQ0	EC_L4	ALL	185	GT_1022	291	165	1	1	1	1	1	1	0	314775	314775	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4IJI1	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	316486	316486	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4IJI1	EC_L3	25	185	GT_1022	26	11	1	1	1	1	1	1	0	316486	316486	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4IJI1	EC_L3	50	185	GT_1022	59	29	1	1	1	1	1	1	0	316486	316486	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4IJI1	EC_L3	ALL	185	GT_1022	154	60	1	1	1	1	1	1	0	316486	316486	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4IJI1	EC_L4	10	185	GT_1022	10	1	1	1	1	4	1	4	1	316444	316444	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4IJI1	EC_L4	25	185	GT_1022	26	12	1	1	1	4	1	4	1	316444	316444	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4IJI1	EC_L4	50	185	GT_1022	59	39	1	1	1	4	1	4	1	316444	316444	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4IJI1	EC_L4	ALL	185	GT_1022	154	105	1	1	1	4	1	4	1	316444	316444	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4IW99	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	320672	320672	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4IW99	EC_L3	25	185	GT_1022	32	9	1	1	1	1	1	1	0	320672	320672	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4IW99	EC_L3	50	185	GT_1022	63	29	1	1	1	1	1	1	0	320672	320672	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4IW99	EC_L3	ALL	185	GT_1022	122	53	1	1	1	1	1	1	0	320672	320672	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4IW99	EC_L4	10	185	GT_1022	10	1	1	1	1	2	1	2	1	320648	320648	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4IW99	EC_L4	25	185	GT_1022	32	14	1	1	1	2	1	2	1	320648	320648	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4IW99	EC_L4	50	185	GT_1022	63	40	1	1	1	2	1	2	1	320648	320648	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4IW99	EC_L4	ALL	185	GT_1022	122	90	1	1	1	2	1	2	1	320648	320648	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4J103	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	325384	325334	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4J103	EC_L3	25	185	GT_1022	28	8	1	1	1	2	1	2	1	325384	325334	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4J103	EC_L3	50	185	GT_1022	56	26	1	1	1	2	1	2	1	325384	325334	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4J103	EC_L3	ALL	185	GT_1022	297	77	1	1	1	2	1	2	1	325384	325334	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4J103	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	325223	325223	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4J103	EC_L4	25	185	GT_1022	28	10	1	1	1	1	1	1	0	325223	325223	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4J103	EC_L4	50	185	GT_1022	56	29	1	1	1	1	1	1	0	325223	325223	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4J103	EC_L4	ALL	185	GT_1022	297	166	1	1	1	1	1	1	0	325223	325223	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4JAN2	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	329277	329277	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4JAN2	EC_L3	25	185	GT_1022	30	12	1	1	1	1	1	1	0	329277	329277	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4JAN2	EC_L3	50	185	GT_1022	66	30	1	1	1	1	1	1	0	329277	329277	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4JAN2	EC_L3	ALL	185	GT_1022	124	51	1	1	1	1	1	1	0	329277	329277	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4JAN2	EC_L4	10	185	GT_1022	10	1	1	1	1	3	1	3	1	329280	329191	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4JAN2	EC_L4	25	185	GT_1022	30	12	1	1	1	3	1	3	1	329280	329191	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4JAN2	EC_L4	50	185	GT_1022	66	37	1	1	1	3	1	3	1	329280	329191	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4JAN2	EC_L4	ALL	185	GT_1022	124	83	1	1	1	3	1	3	1	329280	329191	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4QBG2	EC_L3	10	185	GT_1022	10	2	1	1	1	1	1	1	0	335909	335909	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QBG2	EC_L3	25	185	GT_1022	27	8	1	1	1	1	1	1	0	335909	335909	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QBG2	EC_L3	50	185	GT_1022	58	22	1	1	1	1	1	1	0	335909	335909	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QBG2	EC_L3	ALL	185	GT_1022	304	81	1	1	1	1	1	1	0	335909	335909	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QBG2	EC_L4	10	185	GT_1022	10	2	1	1	1	3	1	3	1	335726	335726	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QBG2	EC_L4	25	185	GT_1022	27	11	1	1	1	3	1	3	1	335726	335726	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QBG2	EC_L4	50	185	GT_1022	58	29	1	1	1	3	1	3	1	335726	335726	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QBG2	EC_L4	ALL	185	GT_1022	304	181	1	1	1	3	1	3	1	335726	335726	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QJA7	EC_L3	10	185	GT_1022	10	2	1	1	1	2	1	2	1	340509	340509	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QJA7	EC_L3	25	185	GT_1022	27	12	1	1	1	2	1	2	1	340509	340509	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QJA7	EC_L3	50	185	GT_1022	54	26	1	1	1	2	1	2	1	340509	340509	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QJA7	EC_L3	ALL	185	GT_1022	232	70	1	1	1	2	1	2	1	340509	340509	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QJA7	EC_L4	10	185	GT_1022	10	2	1	1	1	1	1	1	0	340561	340561	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QJA7	EC_L4	25	185	GT_1022	27	14	1	1	1	1	1	1	0	340561	340561	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QJA7	EC_L4	50	185	GT_1022	54	34	1	1	1	1	1	1	0	340561	340561	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QJA7	EC_L4	ALL	185	GT_1022	232	135	1	1	1	1	1	1	0	340561	340561	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QJJ1	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	341056	341056	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QJJ1	EC_L3	25	185	GT_1022	27	13	1	1	1	2	1	2	1	341056	341056	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QJJ1	EC_L3	50	185	GT_1022	54	25	1	1	1	2	1	2	1	341056	341056	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QJJ1	EC_L3	ALL	185	GT_1022	241	68	1	1	1	2	1	2	1	341056	341056	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QJJ1	EC_L4	10	185	GT_1022	10	1	1	1	1	3	1	3	1	341055	341055	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QJJ1	EC_L4	25	185	GT_1022	27	14	1	1	1	4	1	4	1	341055	341055	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QJJ1	EC_L4	50	185	GT_1022	54	33	1	1	1	4	1	4	1	341055	341055	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QJJ1	EC_L4	ALL	185	GT_1022	241	136	1	1	1	4	1	4	1	341055	341055	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QJS5	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	341633	341584	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QJS5	EC_L3	25	185	GT_1022	27	11	1	1	1	2	1	2	1	341633	341584	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QJS5	EC_L3	50	185	GT_1022	56	27	1	1	1	2	1	2	1	341633	341584	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QJS5	EC_L3	ALL	185	GT_1022	255	72	1	1	1	2	1	2	1	341633	341584	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QJS5	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	341535	341535	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QJS5	EC_L4	25	185	GT_1022	27	12	1	1	1	1	1	1	0	341535	341535	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QJS5	EC_L4	50	185	GT_1022	56	35	1	1	1	1	1	1	0	341535	341535	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QJS5	EC_L4	ALL	185	GT_1022	255	143	1	1	1	1	1	1	0	341535	341535	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QK10	EC_L3	10	185	GT_1022	10	2	1	1	1	2	1	2	1	342104	342104	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QK10	EC_L3	25	185	GT_1022	28	10	1	1	1	2	1	2	1	342104	342104	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QK10	EC_L3	50	185	GT_1022	56	25	1	1	1	2	1	2	1	342104	342104	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QK10	EC_L3	ALL	185	GT_1022	288	70	1	1	1	2	1	2	1	342104	342104	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QK10	EC_L4	10	185	GT_1022	10	2	1	1	1	1	1	1	0	342074	342074	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QK10	EC_L4	25	185	GT_1022	28	12	1	1	1	1	1	1	0	342074	342074	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QK10	EC_L4	50	185	GT_1022	56	32	1	1	1	1	1	1	0	342074	342074	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QK10	EC_L4	ALL	185	GT_1022	288	152	1	1	1	1	1	1	0	342074	342074	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QK97	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	342635	342635	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QK97	EC_L3	25	185	GT_1022	28	11	1	1	1	2	1	2	1	342635	342635	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QK97	EC_L3	50	185	GT_1022	55	25	1	1	1	2	1	2	1	342635	342635	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QK97	EC_L3	ALL	185	GT_1022	248	74	1	1	1	2	1	2	1	342635	342635	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QK97	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	342618	342618	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QK97	EC_L4	25	185	GT_1022	28	13	1	1	1	1	1	1	0	342618	342618	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QK97	EC_L4	50	185	GT_1022	55	32	1	1	1	1	1	1	0	342618	342618	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QK97	EC_L4	ALL	185	GT_1022	248	142	1	1	1	1	1	1	0	342618	342618	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QKI4	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	343245	343200	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QKI4	EC_L3	25	185	GT_1022	28	10	1	1	1	2	1	2	1	343245	343200	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QKI4	EC_L3	50	185	GT_1022	56	22	1	1	1	2	1	2	1	343245	343200	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QKI4	EC_L3	ALL	185	GT_1022	253	71	1	1	1	2	1	2	1	343245	343200	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QKI4	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	343145	343145	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QKI4	EC_L4	25	185	GT_1022	28	12	1	1	1	1	1	1	0	343145	343145	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QKI4	EC_L4	50	185	GT_1022	56	29	1	1	1	1	1	1	0	343145	343145	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QKI4	EC_L4	ALL	185	GT_1022	253	143	1	1	1	1	1	1	0	343145	343145	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QKS3	EC_L3	10	185	GT_1022	10	2	1	1	1	2	1	2	1	343684	343684	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QKS3	EC_L3	25	185	GT_1022	27	9	1	1	1	2	1	2	1	343684	343684	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QKS3	EC_L3	50	185	GT_1022	53	24	1	1	1	2	1	2	1	343684	343684	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QKS3	EC_L3	ALL	185	GT_1022	255	69	1	1	1	2	1	2	1	343684	343684	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QKS3	EC_L4	10	185	GT_1022	10	2	1	1	1	1	1	1	0	343668	343668	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QKS3	EC_L4	25	185	GT_1022	27	10	1	1	1	1	1	1	0	343668	343668	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QKS3	EC_L4	50	185	GT_1022	53	30	1	1	1	1	1	1	0	343668	343668	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QKS3	EC_L4	ALL	185	GT_1022	255	143	1	1	1	1	1	1	0	343668	343668	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QL11	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	344167	344167	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QL11	EC_L3	25	185	GT_1022	27	11	1	1	1	2	1	2	1	344167	344167	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QL11	EC_L3	50	185	GT_1022	64	26	1	1	1	2	1	2	1	344167	344167	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QL11	EC_L3	ALL	185	GT_1022	269	74	1	1	1	2	1	2	1	344167	344167	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QL11	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	344145	344145	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QL11	EC_L4	25	185	GT_1022	27	12	1	1	1	1	1	1	0	344145	344145	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QL11	EC_L4	50	185	GT_1022	64	34	1	1	1	1	1	1	0	344145	344145	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QL11	EC_L4	ALL	185	GT_1022	269	151	1	1	1	1	1	1	0	344145	344145	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QL98	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	344697	344697	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QL98	EC_L3	25	185	GT_1022	27	8	1	1	1	2	1	2	1	344697	344697	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QL98	EC_L3	50	185	GT_1022	56	24	1	1	1	2	1	2	1	344697	344697	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QL98	EC_L3	ALL	185	GT_1022	280	74	1	1	1	2	1	2	1	344697	344697	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QL98	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	344673	344673	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QL98	EC_L4	25	185	GT_1022	27	9	1	1	1	1	1	1	0	344673	344673	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QL98	EC_L4	50	185	GT_1022	56	32	1	1	1	1	1	1	0	344673	344673	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QL98	EC_L4	ALL	185	GT_1022	280	149	1	1	1	1	1	1	0	344673	344673	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QLI6	EC_L3	10	185	GT_1022	11	2	1	1	1	2	1	2	1	345300	345260	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QLI6	EC_L3	25	185	GT_1022	26	12	1	1	1	2	1	2	1	345300	345260	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QLI6	EC_L3	50	185	GT_1022	56	29	1	1	1	2	1	2	1	345300	345260	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QLI6	EC_L3	ALL	185	GT_1022	242	71	1	1	1	2	1	2	1	345300	345260	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QLI6	EC_L4	10	185	GT_1022	11	2	1	1	1	2	1	2	1	345381	345260	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4QLI6	EC_L4	25	185	GT_1022	26	12	1	1	1	2	1	2	1	345381	345260	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4QLI6	EC_L4	50	185	GT_1022	56	35	1	1	1	2	1	2	1	345381	345260	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4QLI6	EC_L4	ALL	185	GT_1022	242	130	1	1	1	2	1	2	1	345381	345260	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A4QLS5	EC_L3	10	185	GT_1022	10	2	1	1	1	1	1	1	0	345821	345821	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A4QLS5	EC_L3	25	185	GT_1022	28	12	1	1	1	2	1	2	1	345821	345775	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QLS5	EC_L3	50	185	GT_1022	56	26	1	1	1	2	1	2	1	345821	345775	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QLS5	EC_L3	ALL	185	GT_1022	254	77	1	1	1	2	1	2	1	345821	345775	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A4QLS5	EC_L4	10	185	GT_1022	10	3	1	1	1	1	1	1	0	345724	345724	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QLS5	EC_L4	25	185	GT_1022	28	15	1	1	1	1	1	1	0	345724	345724	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QLS5	EC_L4	50	185	GT_1022	56	34	1	1	1	1	1	1	0	345724	345724	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4QLS5	EC_L4	ALL	185	GT_1022	254	152	1	1	1	1	1	1	0	345724	345724	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A4SHU2	EC_L3	10	716	LE_1022	11	5	1	1	1	2	1	2	1	351110	351046	3.6.5	3.6.5	1	0	1	1	0	0	0	0	0
A4SHU2	EC_L3	25	716	LE_1022	30	17	1	1	1	2	1	2	1	351110	351046	3.6.5	3.6.5	1	0	1	1	0	0	0	0	0
A4SHU2	EC_L3	50	716	LE_1022	67	34	1	1	1	2	1	2	1	351110	351046	3.6.5	3.6.5	1	0	1	1	0	0	0	0	0
A4SHU2	EC_L3	ALL	716	LE_1022	115	54	1	1	1	2	1	2	1	351110	351046	3.6.5	3.6.5	1	0	1	1	0	0	0	0	0
A4SHU2	EC_L4	10	716	LE_1022	11	6	1	1	1	2	2	2	1	351110	351046	3.6.5.n1	3.6.5.3	1	1	0	1	0	1	0	0	0
A4SHU2	EC_L4	25	716	LE_1022	30	23	1	1	1	2	2	2	1	351110	351046	3.6.5.n1	3.6.5.3	1	1	0	1	0	1	0	0	0
A4SHU2	EC_L4	50	716	LE_1022	67	55	1	1	1	2	2	2	1	351110	351046	3.6.5.n1	3.6.5.3	1	1	0	1	0	1	0	0	0
A4SHU2	EC_L4	ALL	716	LE_1022	115	89	1	1	1	2	2	2	1	351110	351046	3.6.5.n1	3.6.5.3	1	1	0	1	0	1	0	0	0
A4SHU9	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	351222	351222	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
